(2025-01-08 07:09:03,665) | root| INFO | => ----------------------the user open the app-------------------------------------
(2025-01-08 07:18:08,036) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,037) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,052) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,053) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,068) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,069) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,085) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,086) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,104) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,105) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,126) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,127) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,145) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,145) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,162) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,163) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,180) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,181) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,199) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,199) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,217) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,217) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,234) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,235) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,252) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,252) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,272) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,273) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,294) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,294) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,319) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,320) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,347) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:08,348) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:08,374) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:10,781) | root| INFO | => Image uploaded successfully.
(2025-01-08 07:18:10,788) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:10,794) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:10,810) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:18:10,810) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:10,810) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:10,825) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,273) | root| INFO | => The Selected Mode is Real and Imaginary
(2025-01-08 07:18:12,273) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:12,273) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,290) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,291) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,306) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,307) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:12,308) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,324) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,326) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:12,326) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,343) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,344) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,361) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,363) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,380) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,381) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,398) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,399) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,416) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,418) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,434) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,436) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,452) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,453) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,470) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,472) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,488) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,490) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,506) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,508) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,525) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,526) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,543) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,545) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,562) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:12,563) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:12,580) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:14,322) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:14,323) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:14,342) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:17,698) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:17,698) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:17,728) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:49,732) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:49,734) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_1
(2025-01-08 07:18:49,758) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:52,502) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:18:52,524) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:55,063) | root| INFO | => Image uploaded successfully.
(2025-01-08 07:18:55,068) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:18:55,091) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:18:55,107) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:18:55,108) | root| INFO | => here in the widget number : 0
(2025-01-08 07:18:55,108) | root| INFO | => here in the widget number : 1
(2025-01-08 07:18:55,112) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:18:55,141) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,266) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,290) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,298) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,322) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,331) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,360) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,370) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,393) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,404) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,430) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,436) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,465) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,471) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,503) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,508) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,538) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,545) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,569) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,572) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
(2025-01-08 07:19:00,598) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:19:00,609) | root| INFO | => The Selected Mode is InsideRegion and selected widget is output_widget_2
